"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023174","1962-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","178.9","0","1.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14","","","","","","6.7",",0,18,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,02,","24.4",",0,02,","115.3","0","90.2",",0","0.5",",,,0","0",",,,0","15.38",",0","19.40",",,,0","11.37",",,,0","","","","","","","","","360",",X","","","","","","","18.5",",X"
"USW00023174","1962-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","178.9","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17","","","","","","2.2",",0,27,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,17,","23.3",",0,05,","260.4","0","145.1",",0","0.3",",,,0","0",",,,0","13.65",",0","17.86",",,,0","9.44",",,,0","","","","","","","","","270",",X","","","","","","","9.3",",X"
"USW00023174","1963-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.8","0","0.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","4","","","","","","-1.1",",0,13,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,31,","27.2",",0,07,","429.6","0","169.2",",0","15.7",",,,0","0",",,,0","12.90",",0","17.64",",,,0","8.17",",,,0","","","","","","","","","270",",X","","","","","","","14.4",",X"
"USW00023174","1963-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.6","0","10.8",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","1",",0","12","","","","1","","9.4",",0,28,+","0",",,0,28,+","0",",,0,28,+","63.5",",,0,10,","33.3",",0,03,","501.1","0","71.5",",0","113.9",",,,0","0",",,,0","16.17",",0","20.37",",,,0","11.96",",,,0","","","","","","","","","135",",X","","","","","","","12.9",",X"
"USW00023174","1963-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.6","0","0.0",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","3","","","","1","","5.0",",0,18,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,28,","23.3",",0,20,+","646.4","0","145.3",",0","61.6",",,,0","0",",,,0","13.65",",0","18.29",",,,0","9.00",",,,0","","","","","","","","","270",",X","","","","","","","14.9",",X"
"USW00023174","1963-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.6","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","5","","","","","","6.7",",0,21,+","0",",,0,30,+","0",",,0,30,+","10.4",",,0,26,+","23.3",",0,05,","775.2","0","128.8",",0","35.8",",,,0","0",",,,0","14.04",",0","18.14",",,,0","9.94",",,,0","","","","","","","","","270",",X","","","","","","","18.0",",X"
"USW00023174","1963-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","12.7","0","1.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","2","","","","","","10.0",",0,12,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,28,+","23.9",",0,08,","813.2","0","38.0",",0","0.6",",,,0","0",",,,0","17.14",",0","20.71",",,,0","13.57",",,,0","","","","","","","","","270",",X","","","","","","","13.4",",X"
"USW00023174","1963-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","33.5","0","20.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","3","","","","","","12.8",",0,07,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,11,","25.6",",0,30,+","823.5","0","10.3",",0","6.1",",,,0","0",",,,0","18.68",",0","22.09",",,,0","15.28",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1963-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","97.2","0","63.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","4","","","","","","13.9",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","26.7",",0,26,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","20.39",",0","24.24",",,,0","16.54",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1963-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","199.0","0","101.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","3","","","","","","15.6",",0,25,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,08,","30.6",",0,15,","0.0","0","0.0",",0","0.3",",,,0","0",",,,0","21.62",",0","25.37",",,,0","17.86",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1963-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","357.7","0","158.7",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","7","","","","2","","16.1",",0,11,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,17,","43.3",",0,26,","0.0","0","0.0",",0","28.7",",,,0","0",",,,0","23.62",",0","28.43",",,,0","18.82",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1963-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","408.9","0","51.2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","4","","","","","","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,16,","27.8",",0,07,","1.6","0","1.6",",0","10.7",",,,0","0",",,,0","19.93",",0","23.86",",,,0","16.00",",,,0","","","","","","","","","270",",X","","","","","","","11.8",",X"
"USW00023174","1963-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","416.6","0","7.7",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","6","","","","","","7.2",",0,18,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,06,","28.9",",0,01,","63.9","0","62.3",",0","70.2",",,,0","0",",,,0","16.52",",0","21.43",",,,0","11.60",",,,0","","","","","","","","","315",",X","","","","","","","19.0",",X"
"USW00023174","1963-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","419.1","0","2.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","11","","","","","","4.4",",0,12,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,09,","29.4",",0,29,","188.9","0","125.0",",0","0.0",",T,,0","0",",,,0","14.38",",0","21.04",",,,0","7.73",",,,0","","","","","","","","","270",",X","","","","","","","15.9",",X"
"USW00023174","1964-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","4","","","","","","4.4",",0,15,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,22,","25.0",",0,31,","357.1","0","168.2",",0","37.9",",,,0","0",",,,0","12.91",",0","18.38",",,,0","7.43",",,,0","","","","","","","","","270",",X","","","","","","","19.5",",X"
"USW00023174","1964-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","2","","","","","","3.3",",0,26,","0",",,0,29,+","0",",,0,29,+","0.0",",T,0,29,","26.1",",0,09,","502.6","0","145.5",",0","0.0",",T,,0","0",",,,0","13.32",",0","19.67",",,,0","6.97",",,,0","","","","","","","","","360",",X","","","","","","","17.5",",X"
"USW00023174","1964-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","4.4","0","4.4",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","3","","","","1","","3.9",",0,08,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,22,","31.1",",0,17,","664.2","0","161.6",",0","30.5",",,,0","0",",,,0","13.26",",0","18.05",",,,0","8.48",",,,0","","","","","","","","","45",",X","","","","","","","24.7",",X"
"USW00023174","1964-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","13.1","0","8.7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","1",",0","2","","","","","","6.7",",0,06,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,01,","33.9",",0,14,","787.6","0","123.4",",0","5.1",",,,0","0",",,,0","14.51",",0","18.82",",,,0","10.20",",,,0","","","","","","","","","270",",X","","","","","","","16.4",",X"
"USW00023174","1964-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","13.1","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","7","","","","","","7.2",",0,07,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,06,","22.2",",0,25,+","900.6","0","113.0",",0","0.3",",,,0","0",",,,0","14.69",",0","18.26",",,,0","11.11",",,,0","","","","","","","","","270",",X","","","","","","","15.9",",X"
"USW00023174","1964-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","13.1","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5","","","","","","11.7",",0,10,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,09,","22.8",",0,30,","948.6","0","48.0",",0","7.4",",,,0","0",",,,0","16.73",",0","19.87",",,,0","13.60",",,,0","","","","","","","","","270",",X","","","","","","","13.4",",X"
"USW00023174","1964-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","50.6","0","37.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","3","","","","","","12.8",",0,05,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,26,","25.0",",0,28,+","6.4","0","6.4",",0","0.0",",T,,0","0",",,,0","19.34",",0","22.79",",,,0","15.88",",,,0","","","","","","","","","270",",X","","","","","","","10.8",",X"
"USW00023174","1964-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","126.9","0","76.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","2","","","","","","15.6",",0,23,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","27.2",",0,08,","6.4","0","0.0",",0","0.0",",T,,0","0",",,,0","20.79",",0","23.83",",,,0","17.75",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1964-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","161.2","0","34.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","1","","","","","","12.8",",0,08,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,25,+","30.0",",0,24,","11.7","0","5.3",",0","0.0",",T,,0","0",",,,0","19.30",",0","22.91",",,,0","15.69",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1964-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","209.2","0","48.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","15","","","","1","","11.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","5.3",",,0,29,","34.4",",0,20,","25.0","0","13.3",",0","7.6",",,,0","0",",,,0","19.45",",0","23.52",",,,0","15.39",",,,0","","","","","","","","","270",",X","","","","","","","10.8",",X"
"USW00023174","1964-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","221.1","0","11.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8","","","","","","3.3",",0,19,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,09,","30.0",",0,30,","138.2","0","113.2",",0","27.1",",,,0","0",",,,0","14.96",",0","20.22",",,,0","9.69",",,,0","","","","","","","","","180",",X","","","","","","","18.5",",X"
"USW00023174","1964-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","221.1","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14","","","","","","3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,27,","23.3",",0,14,","308.4","0","170.2",",0","49.5",",,,0","0",",,,0","12.84",",0","16.75",",,,0","8.93",",,,0","","","","","","","","","270",",X","","","","","","","14.4",",X"
"USW00023174","1965-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","5.8","0","5.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8","","3","","","","2.8",",0,02,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,24,","28.3",",0,17,","475.3","0","166.9",",0","10.9",",,,0","0",",,,0","13.14",",0","18.45",",,,0","7.83",",,,0","","","","","","","","","360",",X","","","","","","","17.0",",X"
"USW00023174","1965-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","6.9","0","1.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","8","","2","","","","2.8",",0,12,","0",",,0,28,+","0",",,0,28,+","5.1",",,0,05,","28.3",",0,19,","628.2","0","152.9",",0","8.7",",,,0","0",",,,0","12.91",",0","18.10",",,,0","7.72",",,,0","","","","","","","","","360",",X","","","","","","","20.0",",X"
"USW00023174","1965-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","6.9","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","2","","1","","1","","7.2",",0,11,+","0",",,0,31,+","0",",,0,31,+","26.2",",,0,31,","23.9",",0,21,","758.5","0","130.3",",0","41.6",",,,0","0",",,,0","14.13",",0","18.23",",,,0","10.03",",,,0","","","","","","","","","90",",X","","","","","","","15.4",",X"
"USW00023174","1965-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.5","0","4.6",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","11","","6","","4","","6.1",",0,11,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,08,","26.1",",0,25,","870.7","0","112.2",",0","114.6",",,,0","0",",,,0","14.75",",0","18.57",",,,0","10.92",",,,0","","","","","","","","","180",",X","","","","","","","17.5",",X"
"USW00023174","1965-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.8","0","0.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","5","","3","","","","10.0",",0,08,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","22.8",",0,17,","948.1","0","77.4",",0","0.0",",T,,0","0",",,,0","15.84",",0","19.31",",,,0","12.38",",,,0","","","","","","","","","270",",X","","","","","","","15.4",",X"
"USW00023174","1965-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","12.2","0","0.4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","2","","","","","","11.1",",0,26,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,01,","22.2",",0,27,","984.4","0","36.3",",0","0.8",",,,0","0",",,,0","17.14",",0","20.10",",,,0","14.17",",,,0","","","","","","","","","270",",X","","","","","","","10.8",",X"
"USW00023174","1965-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","32.4","0","20.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7","","6","","","","13.3",",0,04,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,+","30.6",",0,30,","8.2","0","8.2",",0","0.0",",T,,0","0",",,,0","18.72",",0","22.03",",,,0","15.41",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1965-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","144.2","0","111.8",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","11","","3","","1","","15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,11,","31.7",",0,10,","8.2","0","0.0",",0","3.0",",,,0","0",",,,0","21.94",",0","25.44",",,,0","18.44",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1965-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","194.9","0","50.7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","4","","2","","","","12.8",",0,30,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,18,","30.6",",0,30,+","8.8","0","0.6",",0","2.8",",,,0","0",",,,0","20.00",",0","23.96",",,,0","16.05",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1965-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","277.5","0","82.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","9","","6","","","","10.0",",0,17,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,13,+","38.3",",0,22,","15.1","0","6.3",",0","0.0",",T,,0","0",",,,0","20.80",",0","26.35",",,,0","15.25",",,,0","","","","","","","","","360",",X","","","","","","","16.4",",X"
"USW00023174","1965-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","277.5","0","0.0",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11","","2","","","","5.6",",0,26,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,22,","23.3",",0,04,","90.1","0","75.0",",0","162.1",",,,0","0",",,,0","15.84",",0","19.37",",,,0","12.30",",,,0","","","","","","","","","270",",X","","","","","","","14.4",",X"
"USW00023174","1965-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","279.8","0","2.3",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","7","","1","","1","","3.3",",0,15,","0",",,0,31,+","0",",,0,31,+","49.8",",,0,29,","28.3",",0,04,","262.9","0","172.8",",0","82.7",",,,0","0",",,,0","12.83",",0","17.75",",,,0","7.92",",,,0","","","","","","","","","225",",X","","","","","","","18.0",",X"
"USW00023174","1966-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.1","0","1.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","6","","2","","1","","2.8",",0,21,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,30,","27.2",",0,07,","461.0","0","198.1",",0","21.3",",,,0","0",",,,0","11.98",",0","17.29",",,,0","6.67",",,,0","","","","","","","","","225",",X","","","","","","","13.4",",X"
"USW00023174","1966-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.1","0","0.0",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","6","","2","","","","3.3",",0,13,","0",",,0,28,+","0",",,0,28,+","25.9",",,0,06,","26.1",",0,21,","648.3","0","187.3",",0","35.5",",,,0","0",",,,0","11.64",",0","16.71",",,,0","6.57",",,,0","","","","","","","","","360",",X","","","","","","","12.9",",X"
"USW00023174","1966-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","1.1","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","8","","5","","","","3.9",",0,04,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,25,","25.6",",0,23,","777.6","0","129.3",",0","12.4",",,,0","0",",,,0","14.16",",0","18.12",",,,0","10.20",",,,0","","","","","","","","","270",",X","","","","","","","19.0",",X"
"USW00023174","1966-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","11.5","0","10.4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","2","","2","","","","10.0",",0,20,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,19,","35.0",",0,15,","842.9","0","65.3",",0","0.3",",,,0","0",",,,0","16.50",",0","20.61",",,,0","12.40",",,,0","","","","","","","","","270",",X","","","","","","","13.9",",X"
"USW00023174","1966-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","14.0","0","2.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","6","","","","","","11.1",",0,31,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,10,+","23.9",",0,07,","871.8","0","28.9",",0","0.6",",,,0","0",",,,0","17.48",",0","20.88",",,,0","14.08",",,,0","","","","","","","","","270",",X","","","","","","","11.8",",X"
"USW00023174","1966-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","45.3","0","31.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","3","","","","","","11.7",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,16,","25.0",",0,24,","877.1","0","5.3",",0","0.0",",T,,0","0",",,,0","19.20",",0","22.92",",,,0","15.48",",,,0","","","","","","","","","270",",X","","","","","","","12.3",",X"
"USW00023174","1966-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","101.0","0","55.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","1","","","","2","","14.4",",0,15,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,30,","26.1",",0,26,+","0.0","0","0.0",",0","0.3",",,,0","0",",,,0","20.13",",0","23.91",",,,0","16.35",",,,0","","","","","","","","","270",",X","","","","","","","10.3",",X"
"USW00023174","1966-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","","","219.2","0","118.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","16.7",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,31,+","28.3",",0,25,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","22.15",",0","25.70",",,,0","18.59",",,,0","","","","","","","","","225",",X","","","","","","","10.8",",X"
