STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00012839,1968-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,536.9,0,216,",0",21,",0",17,",0",7,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",1,",0",4,,,,11,,18.3,",0,02,",0,",,0,31,+",0,",,0,31,+",112.3,",,0,19,",32.2,",0,04,",139,0,0,",0",470.9,",,,0",,,0,",,,0",25.3,",0",28.21,",,,0",22.4,",,,0",,,70,",X",,,,,338,",X",13.4,",X",,,,,15.9,",X"
USW00012839,1968-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,779.2,0,242.3,",0",24,",0",20,",0",9,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",2,",0",1,,,,16,,22.2,",0,29,+",0,",,0,30,+",0,",,0,30,+",86.9,",,0,09,",32.8,",0,21,",139,0,0,",0",568,",,,0",,,0,",,,0",26.41,",0",29.34,",,,0",23.48,",,,0",,,170,",X",,,,,158,",X",13,",X",,,,,17,",X"
USW00012839,1968-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1064.5,0,285.3,",0",16,",0",13,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",6,",0",,,,,13,,22.8,",0,02,",0,",,0,31,+",0,",,0,31,+",31.8,",,0,02,",32.8,",0,31,",0,0,0,",0",156.3,",,,0",,,0,",,,0",27.54,",0",30.6,",,,0",24.48,",,,0",,,200,",X",,,,,90,",X",11.6,",X",,,,,13.9,",X"
USW00012839,1968-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1390.3,0,325.8,",0",18,",0",10,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",20,",0",,,,,17,,23.3,",0,28,",0,",,0,31,+",0,",,0,31,+",54.4,",,0,04,",33.9,",0,20,",0,0,0,",0",211.9,",,,0",,,0,",,,0",28.84,",0",32.01,",,,0",25.68,",,,0",,,340,",X",,,,,360,",X",13.9,",X",,,,,21.1,",X"
USW00012839,1968-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1675.6,0,285.3,",0",21,",0",10,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",15,",0",2,,,,11,,22.2,",0,24,",0,",,0,30,+",0,",,0,30,+",63.2,",,0,26,",33.9,",0,06,",0,0,0,",0",282.4,",,,0",,,0,",,,0",27.84,",0",31.48,",,,0",24.2,",,,0",,,320,",X",,,,,315,",X",11.2,",X",,,,,18,",X"
USW00012839,1968-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1895.5,0,219.9,",0",15,",0",10,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",,,,,5,,13.3,",0,30,",0,",,0,31,+",0,",,0,31,+",53.1,",,0,24,",31.7,",0,19,+",0,0,0,",0",221.3,",,,0",,,0,",,,0",25.43,",0",28.87,",,,0",21.98,",,,0",,,120,",X",,,,,135,",X",12.5,",X",,,,,23.6,",X"
USW00012839,1968-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2014.8,0,119.3,",0",5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",5,,2,,1,,7.8,",0,20,+",0,",,0,30,+",0,",,0,30,+",19.8,",,0,09,",30,",0,18,",18.9,0,18.9,",0",30.7,",,,0",,,0,",,,0",21.68,",0",26.18,",,,0",17.19,",,,0",,,220,",X",,,,,225,",X",13,",X",,,,,18,",X"
USW00012839,1968-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2087.8,0,73,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",5,,1,,,,1.1,",0,16,",0,",,0,31,+",0,",,0,31,+",3,",,0,14,",29.4,",0,23,+",65.3,0,46.4,",0",3.3,",,,0",,,0,",,,0",19.19,",0",24.42,",,,0",13.96,",,,0",,,310,",X",,,,,315,",X",13,",X",,,,,15.9,",X"
USW00012839,1969-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,54.9,0,54.9,",0",9,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",0,",0",11,,3,,2,,10,",0,08,",0,",,0,31,+",0,",,0,31,+",35.6,",,0,25,",26.1,",0,25,+",76.4,0,11.1,",0",169.2,",,,0",,,0,",,,0",19.75,",0",23.56,",,,0",15.93,",,,0",,,110,",X",,,,,270,",X",11.2,",X",,,,,18.5,",X"
USW00012839,1969-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,90.2,0,35.3,",0",1,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",1,,,,1,,6.7,",0,19,",0,",,0,28,+",0,",,0,28,+",51.3,",,0,15,",28.9,",0,03,",108.9,0,32.5,",0",51.3,",,,0",,,0,",,,0",18.44,",0",23.49,",,,0",13.38,",,,0",,,350,",X",,,,,113,",X",12.5,",X",,,,,15.4,",X"
USW00012839,1969-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,167.1,0,76.9,",0",11,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",3,,,,2,,7.8,",0,05,",0,",,0,31,+",0,",,0,31,+",23.6,",,0,26,",30.6,",0,18,",137.7,0,28.8,",0",50.4,",,,0",,,0,",,,0",19.88,",0",24.02,",,,0",15.75,",,,0",,,280,",X",,,,,248,",X",11.2,",X",,,,,18.5,",X"
USW00012839,1969-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,372.1,0,205,",0",12,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",1,",0",4,,,,4,,19.4,",0,25,+",0,",,0,30,+",0,",,0,30,+",41.4,",,0,23,",33.3,",0,19,",137.7,0,0,",0",117.6,",,,0",,,0,",,,0",25.17,",0",28.2,",,,0",22.13,",,,0",,,70,",X",,,,,45,",X",9.8,",X",,,,,14.4,",X"
USW00012839,1969-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,622.5,0,250.4,",0",13,",0",9,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",,,,,9,,21.1,",0,05,+",0,",,0,31,+",0,",,0,31,+",50.8,",,0,12,",31.1,",0,31,+",137.7,0,0,",0",203.7,",,,0",,,0,",,,0",26.41,",0",29.48,",,,0",23.35,",,,0",,,110,",X",,,,,135,",X",10.3,",X",,,,,15.4,",X"
USW00012839,1969-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,911.4,0,288.9,",0",20,",0",16,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",15,",0",1,,,,10,,21.1,",0,06,",0,",,0,30,+",0,",,0,30,+",47.5,",,0,06,",33.9,",0,25,",137.7,0,0,",0",290.2,",,,0",,,0,",,,0",27.96,",0",31.29,",,,0",24.63,",,,0",,,360,",X",,,,,158,",X",10.3,",X",,,,,13.4,",X"
USW00012839,1969-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1239.6,0,328.2,",0",18,",0",15,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",24,",0",,,,,21,,22.2,",0,30,+",0,",,0,31,+",0,",,0,31,+",68.6,",,0,30,",35.6,",0,26,",0,0,0,",0",215.4,",,,0",,,0,",,,0",28.92,",0",32.6,",,,0",25.24,",,,0",,,110,",X",,,,,113,",X",12.5,",X",,,,,15.4,",X"
USW00012839,1969-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1558.6,0,319,",0",17,",0",11,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",21,",0",,,,,15,,22.8,",0,30,+",0,",,0,31,+",0,",,0,31,+",34.3,",,0,05,",33.9,",0,24,+",0,0,0,",0",109.6,",,,0",,,0,",,,0",28.62,",0",32.14,",,,0",25.11,",,,0",,,280,",X",,,,,270,",X",10.7,",X",,,,,14.4,",X"
USW00012839,1969-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1849,0,290.4,",0",13,",0",12,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",8,",0",1,,,,10,,23.3,",0,29,+",0,",,0,30,+",0,",,0,30,+",38.1,",,0,24,",33.3,",0,09,",0,0,0,",0",209.4,",,,0",,,0,",,,0",28.01,",0",31.04,",,,0",24.99,",,,0",,,120,",X",,,,,90,",X",8.9,",X",,,,,12.3,",X"
USW00012839,1969-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2111.9,0,262.9,",0",17,",0",11,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",1,",0",3,,,,4,,20,",0,14,",0,",,0,31,+",0,",,0,31,+",88.4,",,0,30,",32.2,",0,03,",0,0,0,",0",344.8,",,,0",,,0,",,,0",26.81,",0",29.7,",,,0",23.93,",,,0",,,60,",X",,,,,68,",X",12.5,",X",,,,,19,",X"
USW00012839,1969-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2214.3,0,102.4,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",8,,2,,1,,9.4,",0,16,",0,",,0,30,+",0,",,0,30,+",6.1,",,0,23,",30.6,",0,01,",12.7,0,12.7,",0",25.8,",,,0",,,0,",,,0",21.32,",0",25.53,",,,0",17.12,",,,0",,,320,",X",,,,,338,",X",12.5,",X",,,,,17.5,",X"
USW00012839,1969-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2260.2,0,45.9,",0",3,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",4,,,,1,,6.7,",0,27,",0,",,0,31,+",0,",,0,31,+",27.7,",,0,10,",27.8,",0,10,",44.1,0,31.4,",0",29.2,",,,0",,,0,",,,0",18.8,",0",23.57,",,,0",14.03,",,,0",,,300,",X",,,,,293,",X",10.3,",X",,,,,15.4,",X"
USW00012839,1970-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,44.9,0,44.9,",0",7,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",11,,4,,,,1.7,",0,10,",0,",,0,31,+",0,",,0,31,+",26.9,",,0,17,",27.8,",0,30,",110,0,65.9,",0",67,",,,0",,,0,",,,0",17.66,",0",22.39,",,,0",12.92,",,,0",,,330,",X",,,,,45,",X",11.6,",X",,,,,13.9,",X"
USW00012839,1970-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,75.7,0,30.8,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",0,",0",5,,,,1,,5.6,",0,04,",0,",,0,28,+",0,",,0,28,+",23.6,",,0,03,",27.2,",0,25,",145.3,0,35.3,",0",45.1,",,,0",,,0,",,,0",18.17,",0",22.21,",,,0",14.13,",,,0",,,320,",X",,,,,270,",X",15.6,",X",,,,,20,",X"
USW00012839,1970-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,204.2,0,128.5,",0",6,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",0,",0",1,,,,,,8.9,",0,15,",0,",,0,31,+",0,",,0,31,+",28.7,",,0,07,",31.7,",0,29,",156.6,0,11.3,",0",66.2,",,,0",,,0,",,,0",22.11,",0",25.4,",,,0",18.82,",,,0",,,220,",X",,,,,45,",X",11.2,",X",,,,,16.4,",X"
USW00012839,1970-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,436.7,0,232.5,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",2,",0",2,,2,,1,,18.3,",0,10,+",0,",,0,30,+",0,",,0,30,+",23.4,",,0,04,",32.2,",0,15,+",156.6,0,0,",0",24.2,",,,0",,,0,",,,0",26.08,",0",29.43,",,,0",22.74,",,,0",,,300,",X",,,,,68,",X",10.3,",X",,,,,12.9,",X"
USW00012839,1970-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,680.1,0,243.4,",0",9,",0",8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",,,,,5,,17.2,",0,06,",0,",,0,31,+",0,",,0,31,+",99.8,",,0,29,",31.7,",0,25,+",156.6,0,0,",0",278.9,",,,0",,,0,",,,0",26.19,",0",29.3,",,,0",23.07,",,,0",,,150,",X",,,,,90,",X",11.6,",X",,,,,15.4,",X"
USW00012839,1970-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,963,0,282.9,",0",12,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",12,",0",1,,,,12,,22.2,",0,08,",0,",,0,30,+",0,",,0,30,+",29.5,",,0,24,",33.9,",0,28,",156.6,0,0,",0",140.5,",,,0",,,0,",,,0",27.76,",0",31.02,",,,0",24.51,",,,0",,,90,",X",,,,,68,",X",13.9,",X",,,,,17.5,",X"
USW00012839,1970-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1267.4,0,304.4,",0",16,",0",9,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",6,",0",,,,,11,,22.8,",0,04,",0,",,0,31,+",0,",,0,31,+",32,",,0,21,",32.8,",0,02,",0,0,0,",0",114,",,,0",,,0,",,,0",28.15,",0",31.21,",,,0",25.1,",,,0",,,160,",X",,,,,158,",X",11.2,",X",,,,,15.4,",X"
USW00012839,1970-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1594.3,0,326.9,",0",10,",0",7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",15,",0",,,,,9,,23.3,",0,09,",0,",,0,31,+",0,",,0,31,+",25.9,",,0,25,",35.6,",0,05,",0,0,0,",0",91.6,",,,0",,,0,",,,0",28.88,",0",31.94,",,,0",25.82,",,,0",,,90,",X",,,,,113,",X",11.2,",X",,,,,13.9,",X"
USW00012839,1970-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1879.7,0,285.4,",0",17,",0",13,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",5,",0",,,,,12,,21.7,",0,13,",0,",,0,30,+",0,",,0,30,+",78.2,",,0,13,",32.2,",0,12,+",0,0,0,",0",225.8,",,,0",,,0,",,,0",27.85,",0",30.65,",,,0",25.05,",,,0",,,120,",X",,,,,90,",X",13.9,",X",,,,,16.4,",X"
USW00012839,1970-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2129.5,0,249.8,",0",16,",0",9,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",3,,,,3,,18.9,",0,27,",0,",,0,31,+",0,",,0,31,+",16.8,",,0,02,",31.1,",0,03,",0,0,0,",0",76.5,",,,0",,,0,",,,0",26.39,",0",29.38,",,,0",23.4,",,,0",,,360,",X",,,,,360,",X",13.9,",X",,,,,17,",X"
USW00012839,1970-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2230,0,100.5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",6,,,,,,4.4,",0,25,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,03,",28.9,",0,14,+",24.1,0,24.1,",0",2.3,",,,0",,,0,",,,0",20.88,",0",25.46,",,,0",16.3,",,,0",,,310,",X",,,,,315,",X",10.7,",X",,,,,14.4,",X"
USW00012839,1970-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2344.1,0,114.1,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",7,,1,,,,6.1,",0,28,+",0,",,0,31,+",0,",,0,31,+",3.3,",,0,12,",28.9,",0,25,",37.5,0,13.4,",0",4.4,",,,0",,,0,",,,0",21.58,",0",25.89,",,,0",17.27,",,,0",,,230,",X",,,,,90,",X",9.4,",X",,,,,13.4,",X"
USW00012839,1971-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,94.7,0,94.7,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",10,,2,,,,1.7,",0,20,",0,",,0,31,+",0,",,0,31,+",8.4,",,0,19,",28.9,",0,10,",76.7,0,39.2,",0",13,",,,0",,,0,",,,0",20.12,",0",24.84,",,,0",15.41,",,,0",,,320,",X",,,,,315,",X",11.2,",X",,,,,15.4,",X"
USW00012839,1971-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,211.9,0,117.2,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",1,,1,,1,,6.1,",0,15,+",0,",,0,28,+",0,",,0,28,+",10.2,",,0,08,",30.6,",0,23,",102.6,0,25.9,",0",20.5,",,,0",,,0,",,,0",21.59,",0",25.18,",,,0",18.01,",,,0",,,250,",X",,,,,270,",X",13,",X",,,,,17,",X"
USW00012839,1971-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,321.1,0,109.2,",0",3,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",1,",0",5,,4,,2,,7.2,",0,09,+",0,",,0,31,+",0,",,0,31,+",4.3,",,0,30,",32.2,",0,16,",121.5,0,18.9,",0",10.1,",,,0",,,0,",,,0",21.25,",0",26.38,",,,0",16.12,",,,0",,,330,",X",,,,,315,",X",11.2,",X",,,,,17.5,",X"
USW00012839,1971-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,491.2,0,170.1,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",5,",0",2,,1,,,,7.8,",0,08,",0,",,0,30,+",0,",,0,30,+",1.3,",,0,04,",35.6,",0,30,",124.6,0,3.1,",0",1.8,",,,0",,,0,",,,0",23.9,",0",28.45,",,,0",19.35,",,,0",,,210,",X",,,,,225,",X",11.2,",X",,,,,15.9,",X"
USW00012839,1971-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,733.6,0,242.4,",0",7,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",4,",0",2,,,,6,,16.1,",0,04,",0,",,0,31,+",0,",,0,31,+",56.6,",,0,15,",33.3,",0,30,+",124.6,0,0,",0",104.8,",,,0",,,0,",,,0",26.15,",0",30.14,",,,0",22.16,",,,0",,,230,",X",,,,,270,",X",11.2,",X",,,,,16.4,",X"
USW00012839,1971-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1000.2,0,266.6,",0",16,",0",15,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",9,",0",3,,,,14,,21.1,",0,12,+",0,",,0,30,+",0,",,0,30,+",78.5,",,0,25,",32.8,",0,22,+",124.6,0,0,",0",296.1,",,,0",,,0,",,,0",27.22,",0",30.83,",,,0",23.61,",,,0",,,200,",X",,,,,225,",X",12.5,",X",,,,,26.2,",X"
USW00012839,1971-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1305,0,304.8,",0",13,",0",10,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",7,",0",,,,,13,,22.2,",0,13,",0,",,0,31,+",0,",,0,31,+",23.9,",,0,07,",32.8,",0,13,",0,0,0,",0",119.9,",,,0",,,0,",,,0",28.17,",0",31.33,",,,0",25,",,,0",,,340,",X",,,,,360,",X",10.3,",X",,,,,24.2,",X"
USW00012839,1971-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1596.3,0,291.3,",0",20,",0",12,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",2,",0",1,,1,,12,,22.2,",0,11,+",0,",,0,31,+",0,",,0,31,+",34,",,0,05,",32.2,",0,24,+",0,0,0,",0",153,",,,0",,,0,",,,0",27.73,",0",30.75,",,,0",24.71,",,,0",,,310,",X",,,,,315,",X",14.3,",X",,,,,16.4,",X"
USW00012839,1971-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,1857,0,260.7,",0",19,",0",16,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",,,,,10,,22.8,",0,29,+",0,",,0,30,+",0,",,0,30,+",53.6,",,0,05,",31.7,",0,11,",0,0,0,",0",244.7,",,,0",,,0,",,,0",27.02,",0",29.94,",,,0",24.11,",,,0",,,190,",X",,,,,180,",X",16.5,",X",,,,,20,",X"
USW00012839,1971-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2097,0,240,",0",17,",0",14,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",3,,,,6,,20,",0,27,",0,",,0,31,+",0,",,0,31,+",29.2,",,0,30,",31.7,",0,10,",0,0,0,",0",189.8,",,,0",,,0,",,,0",26.08,",0",28.85,",,,0",23.3,",,,0",,,110,",X",,,,,180,",X",8.9,",X",,,,,13.4,",X"
USW00012839,1971-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2245.2,0,148.2,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",1,,,,1,,13.3,",0,22,",0,",,0,30,+",0,",,0,30,+",7.1,",,0,03,",28.9,",0,01,",0,0,0,",0",24.9,",,,0",,,0,",,,0",23.27,",0",26.54,",,,0",20,",,,0",,,60,",X",,,,,90,",X",10.7,",X",,,,,15.4,",X"
USW00012839,1971-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,2402.6,0,157.4,",0",9,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",1,,,,1,,16.1,",0,05,",0,",,0,31,+",0,",,0,31,+",46.5,",,0,22,",27.8,",0,17,",0,0,0,",0",110,",,,0",,,0,",,,0",23.41,",0",26.17,",,,0",20.65,",,,0",,,40,",X",,,,,45,",X",14.8,",X",,,,,20.6,",X"
USW00012839,1972-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,139.5,0,139.5,",0",8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",5,,1,,3,,13.3,",0,16,",0,",,0,31,+",0,",,0,31,+",16.8,",,0,01,",28.3,",0,31,",1.1,0,1.1,",0",40.6,",,,0",,,0,",,,0",22.8,",0",25.86,",,,0",19.73,",,,0",,,340,",X",,,,,45,",X",11.2,",X",,,,,15.4,",X"
USW00012839,1972-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,216.3,0,76.8,",0",10,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",5,,1,,3,,5.6,",0,20,",0,",,0,29,+",0,",,0,29,+",25.1,",,0,02,",28.3,",0,28,+",23.2,0,22.1,",0",68.9,",,,0",,,0,",,,0",20.22,",0",24.6,",,,0",15.84,",,,0",,,240,",X",,,,,270,",X",13.4,",X",,,,,20,",X"
USW00012839,1972-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,338.2,0,121.9,",0",7,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",4,,1,,3,,13.9,",0,24,+",0,",,0,31,+",0,",,0,31,+",34.3,",,0,31,",30.6,",0,31,",23.2,0,0,",0",76.5,",,,0",,,0,",,,0",22.27,",0",26.51,",,,0",18.02,",,,0",,,190,",X",,,,,180,",X",11.6,",X",,,,,18,",X"
USW00012839,1972-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,504,0,165.8,",0",7,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",3,,,,4,,13.9,",0,03,",0,",,0,30,+",0,",,0,30,+",26.2,",,0,01,",31.7,",0,17,",23.2,0,0,",0",67.8,",,,0",,,0,",,,0",23.86,",0",27.79,",,,0",19.93,",,,0",,,80,",X",,,,,45,",X",10.3,",X",,,,,13.9,",X"
USW00012839,1972-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,720.7,0,216.7,",0",18,",0",14,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",1,,,,11,,19.4,",0,22,",0,",,0,31,+",0,",,0,31,+",106.7,",,0,18,",30.6,",0,30,+",23.2,0,0,",0",348.5,",,,0",,,0,",,,0",25.32,",0",28.8,",,,0",21.85,",,,0",,,110,",X",,,,,270,",X",10.3,",X",,,,,20,",X"
USW00012839,1972-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",,,968.2,0,247.5,",0",17,",0",14,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",3,",0",1,,,,9,,19.4,",0,11,",0,",,0,30,+",0,",,0,30,+",97.3,",,0,11,",32.8,",0,08,",23.2,0,0,",0",277,",,,0",,,0,",,,0",26.58,",0",29.91,",,,0",23.25,",,,0",,,120,",X",,,,,360,",X",11.2,",X",,,,,24.7,",X"
